f_FindingID,s_StudyID,state_abbr,region_name,analysis_year,saipe_child_poverty_rate_state,saipe_median_income_state,saipe_child_poverty_rate_region,saipe_median_income_region,saipe_child_poverty_rate_ctx,saipe_median_income_ctx
1760,40253,,,1995,,,,,,
1119,76854,,,2007,,,,,,
1121,76854,,,2007,,,,,,
1122,76854,,,2007,,,,,,
1124,22544,MD,South,2006,0.1009999999999999,65041.0,0.21705882352941175,44153.529411764706,0.1009999999999999,65041.0
1126,22544,MD,South,2006,0.1009999999999999,65041.0,0.21705882352941175,44153.529411764706,0.1009999999999999,65041.0
1767,40143,SC,South,1989,0.212,24814.0,0.22658823529411762,25862.058823529413,0.212,24814.0
1769,39985,AK,West,1990,,,,,,
1770,39985,AK,West,1990,,,,,,
1771,39985,AK,West,1990,,,,,,
1772,39985,AK,West,1990,,,,,,
1773,39985,AK,West,1990,,,,,,
1715,41072,CO,West,2007,0.153,55517.0,0.15976923076923077,52960.92307692308,0.153,55517.0
1130,40404,FL,South,1994,,,,,,
1131,40404,FL,South,1994,,,,,,
1064,41442,,,1994,,,,,,
1065,41442,,,1994,,,,,,
1168,40473,,,2008,,,,,,
1169,40473,,,2008,,,,,,
1170,40473,,,2008,,,,,,
1171,40473,,,2008,,,,,,
1133,67284,AZ,Midwest,2009,0.233,48711.0,0.17891666666666664,48089.666666666664,0.233,48711.0
1134,67284,AZ,Midwest,2009,0.233,48711.0,0.17891666666666664,48089.666666666664,0.233,48711.0
1135,67284,AZ,Midwest,2009,0.233,48711.0,0.17891666666666664,48089.666666666664,0.233,48711.0
1173,45679,,Midwest,2010,,,0.19099999999999998,47988.583333333336,0.19099999999999998,47988.583333333336
1067,45705,MD,South,1995,0.132,42132.0,0.24635294117647058,30889.058823529413,0.132,42132.0
1068,45705,MD,South,1995,0.132,42132.0,0.24635294117647058,30889.058823529413,0.132,42132.0
1070,45705,MD,South,1995,0.132,42132.0,0.24635294117647058,30889.058823529413,0.132,42132.0
1071,45705,MD,South,1995,0.132,42132.0,0.24635294117647058,30889.058823529413,0.132,42132.0
176,64195,MO,Midwest,1997,0.177,34502.0,0.15741666666666665,36688.583333333336,0.177,34502.0
643,21398,FL,South,1987,,,,,,
952,21398,FL,South,1987,,,,,,
449,82926,TN,South,2001,0.187,36629.0,0.19682352941176467,38579.117647058825,0.187,36629.0
450,82926,TN,South,2001,0.187,36629.0,0.19682352941176467,38579.117647058825,0.187,36629.0
451,82926,TN,South,2001,0.187,36629.0,0.19682352941176467,38579.117647058825,0.187,36629.0
180,64212,KS,Midwest,1993,0.1669999999999999,29544.0,0.18008333333333335,30304.5,0.1669999999999999,29544.0
105,64305,MO,Midwest,2001,0.151,39652.0,0.12841666666666665,42408.25,0.151,39652.0
106,64305,MO,Midwest,2001,0.151,39652.0,0.12841666666666665,42408.25,0.151,39652.0
107,64305,MO,Midwest,2001,0.151,39652.0,0.12841666666666665,42408.25,0.151,39652.0
108,64305,MO,Midwest,2001,0.151,39652.0,0.12841666666666665,42408.25,0.151,39652.0
109,64305,MO,Midwest,2001,0.151,39652.0,0.12841666666666665,42408.25,0.151,39652.0
110,64305,MO,Midwest,2001,0.151,39652.0,0.12841666666666665,42408.25,0.151,39652.0
111,64305,MO,Midwest,2001,0.151,39652.0,0.12841666666666665,42408.25,0.151,39652.0
113,64307,IL,Midwest,2000,0.146,46327.0,0.12649999999999997,41915.166666666664,0.146,46327.0
115,64307,IL,Midwest,2000,0.146,46327.0,0.12649999999999997,41915.166666666664,0.146,46327.0
117,64307,IL,Midwest,2000,0.146,46327.0,0.12649999999999997,41915.166666666664,0.146,46327.0
118,64307,IL,Midwest,2000,0.146,46327.0,0.12649999999999997,41915.166666666664,0.146,46327.0
119,64307,IL,Midwest,2000,0.146,46327.0,0.12649999999999997,41915.166666666664,0.146,46327.0
121,64307,IL,Midwest,2000,0.146,46327.0,0.12649999999999997,41915.166666666664,0.146,46327.0
374,64307,IL,Midwest,2000,0.146,46327.0,0.12649999999999997,41915.166666666664,0.146,46327.0
97,64311,CA,West,1989,0.213,33474.0,0.18684615384615383,29375.53846153846,0.213,33474.0
98,64311,CA,West,1989,0.213,33474.0,0.18684615384615383,29375.53846153846,0.213,33474.0
34,64311,CA,West,1989,0.213,33474.0,0.18684615384615383,29375.53846153846,0.213,33474.0
35,64311,CA,West,1989,0.213,33474.0,0.18684615384615383,29375.53846153846,0.213,33474.0
36,64311,CA,West,1989,0.213,33474.0,0.18684615384615383,29375.53846153846,0.213,33474.0
37,64311,CA,West,1989,0.213,33474.0,0.18684615384615383,29375.53846153846,0.213,33474.0
38,64311,CA,West,1989,0.213,33474.0,0.18684615384615383,29375.53846153846,0.213,33474.0
68,64311,CA,West,1989,0.213,33474.0,0.18684615384615383,29375.53846153846,0.213,33474.0
69,64311,CA,West,1989,0.213,33474.0,0.18684615384615383,29375.53846153846,0.213,33474.0
70,64311,CA,West,1989,0.213,33474.0,0.18684615384615383,29375.53846153846,0.213,33474.0
71,64311,CA,West,1989,0.213,33474.0,0.18684615384615383,29375.53846153846,0.213,33474.0
72,64311,CA,West,1989,0.213,33474.0,0.18684615384615383,29375.53846153846,0.213,33474.0
73,64311,CA,West,1989,0.213,33474.0,0.18684615384615383,29375.53846153846,0.213,33474.0
74,64311,CA,West,1989,0.213,33474.0,0.18684615384615383,29375.53846153846,0.213,33474.0
75,64311,CA,West,1989,0.213,33474.0,0.18684615384615383,29375.53846153846,0.213,33474.0
76,64311,CA,West,1989,0.213,33474.0,0.18684615384615383,29375.53846153846,0.213,33474.0
77,64311,CA,West,1989,0.213,33474.0,0.18684615384615383,29375.53846153846,0.213,33474.0
78,64311,CA,West,1989,0.213,33474.0,0.18684615384615383,29375.53846153846,0.213,33474.0
79,64311,CA,West,1989,0.213,33474.0,0.18684615384615383,29375.53846153846,0.213,33474.0
80,64311,CA,West,1989,0.213,33474.0,0.18684615384615383,29375.53846153846,0.213,33474.0
100,64318,,South,2000,,,0.19005882352941175,38214.64705882353,0.19005882352941175,38214.64705882353
101,64318,,South,2000,,,0.19005882352941175,38214.64705882353,0.19005882352941175,38214.64705882353
102,64318,,South,2000,,,0.19005882352941175,38214.64705882353,0.19005882352941175,38214.64705882353
103,64318,,South,2000,,,0.19005882352941175,38214.64705882353,0.19005882352941175,38214.64705882353
41,64318,,South,2000,,,0.19005882352941175,38214.64705882353,0.19005882352941175,38214.64705882353
42,64318,,South,2000,,,0.19005882352941175,38214.64705882353,0.19005882352941175,38214.64705882353
43,64318,,South,2000,,,0.19005882352941175,38214.64705882353,0.19005882352941175,38214.64705882353
44,64318,,South,2000,,,0.19005882352941175,38214.64705882353,0.19005882352941175,38214.64705882353
45,64318,,South,2000,,,0.19005882352941175,38214.64705882353,0.19005882352941175,38214.64705882353
46,64318,,South,2000,,,0.19005882352941175,38214.64705882353,0.19005882352941175,38214.64705882353
47,64318,,South,2000,,,0.19005882352941175,38214.64705882353,0.19005882352941175,38214.64705882353
48,64318,,South,2000,,,0.19005882352941175,38214.64705882353,0.19005882352941175,38214.64705882353
49,64318,,South,2000,,,0.19005882352941175,38214.64705882353,0.19005882352941175,38214.64705882353
50,64318,,South,2000,,,0.19005882352941175,38214.64705882353,0.19005882352941175,38214.64705882353
51,64318,,South,2000,,,0.19005882352941175,38214.64705882353,0.19005882352941175,38214.64705882353
52,64318,,South,2000,,,0.19005882352941175,38214.64705882353,0.19005882352941175,38214.64705882353
53,64318,,South,2000,,,0.19005882352941175,38214.64705882353,0.19005882352941175,38214.64705882353
54,64318,,South,2000,,,0.19005882352941175,38214.64705882353,0.19005882352941175,38214.64705882353
55,64318,,South,2000,,,0.19005882352941175,38214.64705882353,0.19005882352941175,38214.64705882353
56,64318,,South,2000,,,0.19005882352941175,38214.64705882353,0.19005882352941175,38214.64705882353
57,64318,,South,2000,,,0.19005882352941175,38214.64705882353,0.19005882352941175,38214.64705882353
58,64318,,South,2000,,,0.19005882352941175,38214.64705882353,0.19005882352941175,38214.64705882353
59,64318,,South,2000,,,0.19005882352941175,38214.64705882353,0.19005882352941175,38214.64705882353
60,64318,,South,2000,,,0.19005882352941175,38214.64705882353,0.19005882352941175,38214.64705882353
86,64318,,South,2000,,,0.19005882352941175,38214.64705882353,0.19005882352941175,38214.64705882353
87,64318,,South,2000,,,0.19005882352941175,38214.64705882353,0.19005882352941175,38214.64705882353
88,64318,,South,2000,,,0.19005882352941175,38214.64705882353,0.19005882352941175,38214.64705882353
89,64318,,South,2000,,,0.19005882352941175,38214.64705882353,0.19005882352941175,38214.64705882353
90,64318,,South,2000,,,0.19005882352941175,38214.64705882353,0.19005882352941175,38214.64705882353
91,64318,,South,2000,,,0.19005882352941175,38214.64705882353,0.19005882352941175,38214.64705882353
92,64318,,South,2000,,,0.19005882352941175,38214.64705882353,0.19005882352941175,38214.64705882353
93,64318,,South,2000,,,0.19005882352941175,38214.64705882353,0.19005882352941175,38214.64705882353
94,64318,,South,2000,,,0.19005882352941175,38214.64705882353,0.19005882352941175,38214.64705882353
95,64318,,South,2000,,,0.19005882352941175,38214.64705882353,0.19005882352941175,38214.64705882353
164,64401,CA,West,2003,0.195,48440.0,0.16669230769230767,44154.230769230766,0.195,48440.0
165,64401,CA,West,2003,0.195,48440.0,0.16669230769230767,44154.230769230766,0.195,48440.0
166,64401,CA,West,2003,0.195,48440.0,0.16669230769230767,44154.230769230766,0.195,48440.0
167,64401,CA,West,2003,0.195,48440.0,0.16669230769230767,44154.230769230766,0.195,48440.0
741,24068,NY,Northeast,1994,,,,,,
742,24068,NY,Northeast,1994,,,,,,
743,24068,NY,Northeast,1994,,,,,,
744,24068,NY,Northeast,1994,,,,,,
1022,24064,MD,South,2001,0.094,53090.0,0.19682352941176467,38579.117647058825,0.094,53090.0
1023,24064,MD,South,2001,0.094,53090.0,0.19682352941176467,38579.117647058825,0.094,53090.0
739,64499,,,1991,,,,,,
734,64499,,,1991,,,,,,
735,64499,,,1991,,,,,,
736,64499,,,1991,,,,,,
737,64499,,,1991,,,,,,
789,64501,,West,1993,,,0.1910769230769231,32032.30769230769,0.1910769230769231,32032.30769230769
790,64501,,West,1993,,,0.1910769230769231,32032.30769230769,0.1910769230769231,32032.30769230769
822,64505,TN,South,1998,0.185,34188.0,0.21347058823529408,35171.05882352941,0.185,34188.0
823,64505,TN,South,1998,0.185,34188.0,0.21347058823529408,35171.05882352941,0.185,34188.0
824,64505,TN,South,1998,0.185,34188.0,0.21347058823529408,35171.05882352941,0.185,34188.0
154,64508,NJ,Northeast,2003,0.118,56356.0,0.13322222222222221,47982.77777777778,0.118,56356.0
145,64508,NJ,Northeast,2003,0.118,56356.0,0.13322222222222221,47982.77777777778,0.118,56356.0
150,64508,NJ,Northeast,2003,0.118,56356.0,0.13322222222222221,47982.77777777778,0.118,56356.0
151,64508,NJ,Northeast,2003,0.118,56356.0,0.13322222222222221,47982.77777777778,0.118,56356.0
152,64508,NJ,Northeast,2003,0.118,56356.0,0.13322222222222221,47982.77777777778,0.118,56356.0
147,64508,NJ,Northeast,2003,0.118,56356.0,0.13322222222222221,47982.77777777778,0.118,56356.0
148,64508,NJ,Northeast,2003,0.118,56356.0,0.13322222222222221,47982.77777777778,0.118,56356.0
130,64528,,Northeast,2001,,,0.12011111111111111,46806.11111111111,0.12011111111111111,46806.11111111111
132,64528,,Northeast,2001,,,0.12011111111111111,46806.11111111111,0.12011111111111111,46806.11111111111
133,64528,,Northeast,2001,,,0.12011111111111111,46806.11111111111,0.12011111111111111,46806.11111111111
134,64528,,Northeast,2001,,,0.12011111111111111,46806.11111111111,0.12011111111111111,46806.11111111111
135,64528,,Northeast,2001,,,0.12011111111111111,46806.11111111111,0.12011111111111111,46806.11111111111
136,64528,,Northeast,2001,,,0.12011111111111111,46806.11111111111,0.12011111111111111,46806.11111111111
137,64528,,Northeast,2001,,,0.12011111111111111,46806.11111111111,0.12011111111111111,46806.11111111111
138,64528,,Northeast,2001,,,0.12011111111111111,46806.11111111111,0.12011111111111111,46806.11111111111
40,64543,TX,South,1998,0.2239999999999999,35449.0,0.21347058823529408,35171.05882352941,0.2239999999999999,35449.0
82,64544,FL,South,2005,0.181,42437.0,0.22158823529411764,42069.82352941176,0.181,42437.0
83,64544,FL,South,2005,0.181,42437.0,0.22158823529411764,42069.82352941176,0.181,42437.0
84,64544,FL,South,2005,0.181,42437.0,0.22158823529411764,42069.82352941176,0.181,42437.0
62,64544,FL,South,2005,0.181,42437.0,0.22158823529411764,42069.82352941176,0.181,42437.0
63,64544,FL,South,2005,0.181,42437.0,0.22158823529411764,42069.82352941176,0.181,42437.0
64,64544,FL,South,2005,0.181,42437.0,0.22158823529411764,42069.82352941176,0.181,42437.0
65,64544,FL,South,2005,0.181,42437.0,0.22158823529411764,42069.82352941176,0.181,42437.0
66,64544,FL,South,2005,0.181,42437.0,0.22158823529411764,42069.82352941176,0.181,42437.0
1021,71602,WA,West,2000,0.132,44846.0,0.15507692307692308,42845.153846153844,0.132,44846.0
786,64580,NY,Northeast,1999,0.21,41047.0,0.13622222222222222,43935.88888888889,0.21,41047.0
787,64580,NY,Northeast,1999,0.21,41047.0,0.13622222222222222,43935.88888888889,0.21,41047.0
783,64580,NY,Northeast,1999,0.21,41047.0,0.13622222222222222,43935.88888888889,0.21,41047.0
784,64580,NY,Northeast,1999,0.21,41047.0,0.13622222222222222,43935.88888888889,0.21,41047.0
775,64580,NY,Northeast,1999,0.21,41047.0,0.13622222222222222,43935.88888888889,0.21,41047.0
780,64580,NY,Northeast,1999,0.21,41047.0,0.13622222222222222,43935.88888888889,0.21,41047.0
781,64580,NY,Northeast,1999,0.21,41047.0,0.13622222222222222,43935.88888888889,0.21,41047.0
4646,64580,NY,Northeast,1999,0.21,41047.0,0.13622222222222222,43935.88888888889,0.21,41047.0
777,64580,NY,Northeast,1999,0.21,41047.0,0.13622222222222222,43935.88888888889,0.21,41047.0
778,64580,NY,Northeast,1999,0.21,41047.0,0.13622222222222222,43935.88888888889,0.21,41047.0
4644,64580,NY,Northeast,1999,0.21,41047.0,0.13622222222222222,43935.88888888889,0.21,41047.0
4645,64580,NY,Northeast,1999,0.21,41047.0,0.13622222222222222,43935.88888888889,0.21,41047.0
30,64592,KS,Midwest,2005,0.152,42861.0,0.15966666666666665,44677.916666666664,0.152,42861.0
31,64592,KS,Midwest,2005,0.152,42861.0,0.15966666666666665,44677.916666666664,0.152,42861.0
32,64592,KS,Midwest,2005,0.152,42861.0,0.15966666666666665,44677.916666666664,0.152,42861.0
4635,64592,KS,Midwest,2005,0.152,42861.0,0.15966666666666665,44677.916666666664,0.152,42861.0
808,64596,,,2004,,,,,,
801,64596,,,2004,,,,,,
802,64596,,,2004,,,,,,
806,64596,,,2004,,,,,,
804,64596,,,2004,,,,,,
816,64603,,Midwest,1986,,,,,,
817,64603,,Midwest,1986,,,,,,
818,64603,,Midwest,1986,,,,,,
819,64603,,Midwest,1986,,,,,,
820,64603,,Midwest,1986,,,,,,
812,64603,,Midwest,1986,,,,,,
813,64603,,Midwest,1986,,,,,,
814,64603,,Midwest,1986,,,,,,
810,64603,,Midwest,1986,,,,,,
523,64604,WA,West,1993,0.173,34074.0,0.1910769230769231,32032.30769230769,0.173,34074.0
524,64604,WA,West,1993,0.173,34074.0,0.1910769230769231,32032.30769230769,0.173,34074.0
526,64604,WA,West,1993,0.173,34074.0,0.1910769230769231,32032.30769230769,0.173,34074.0
517,64604,WA,West,1993,0.173,34074.0,0.1910769230769231,32032.30769230769,0.173,34074.0
518,64604,WA,West,1993,0.173,34074.0,0.1910769230769231,32032.30769230769,0.173,34074.0
519,64604,WA,West,1993,0.173,34074.0,0.1910769230769231,32032.30769230769,0.173,34074.0
521,64604,WA,West,1993,0.173,34074.0,0.1910769230769231,32032.30769230769,0.173,34074.0
196,81981,TN,South,2004,0.201,38945.0,0.20682352941176468,41080.17647058824,0.201,38945.0
197,81981,TN,South,2004,0.201,38945.0,0.20682352941176468,41080.17647058824,0.201,38945.0
198,81981,TN,South,2004,0.201,38945.0,0.20682352941176468,41080.17647058824,0.201,38945.0
128,81981,TN,South,2004,0.201,38945.0,0.20682352941176468,41080.17647058824,0.201,38945.0
410,71702,,,1995,,,,,,
411,71702,,,1995,,,,,,
412,71702,,,1995,,,,,,
413,71702,,,1995,,,,,,
414,71702,,,1995,,,,,,
417,71702,,,1995,,,,,,
418,71702,,,1995,,,,,,
419,71702,,,1995,,,,,,
420,71702,,,1995,,,,,,
422,71702,,,1995,,,,,,
423,71702,,,1995,,,,,,
424,71702,,,1995,,,,,,
425,71702,,,1995,,,,,,
426,71702,,,1995,,,,,,
428,71702,,,1995,,,,,,
429,71702,,,1995,,,,,,
430,71702,,,1995,,,,,,
431,71702,,,1995,,,,,,
444,82972,,South,2001,,,0.19682352941176467,38579.117647058825,0.19682352941176467,38579.117647058825
445,82972,,South,2001,,,0.19682352941176467,38579.117647058825,0.19682352941176467,38579.117647058825
985,64709,UT,West,1994,,,,,,
987,64709,UT,West,1994,,,,,,
1016,64709,UT,West,1994,,,,,,
1017,64709,UT,West,1994,,,,,,
656,64724,OR,West,2000,0.151,41662.0,0.15507692307692308,42845.153846153844,0.151,41662.0
657,64724,OR,West,2000,0.151,41662.0,0.15507692307692308,42845.153846153844,0.151,41662.0
658,64724,OR,West,2000,0.151,41662.0,0.15507692307692308,42845.153846153844,0.151,41662.0
574,64760,,,1999,,,,,,
575,64760,,,1999,,,,,,
576,64760,,,1999,,,,,,
577,64760,,,1999,,,,,,
578,64760,,,1999,,,,,,
579,64760,,,1999,,,,,,
581,64760,,,1999,,,,,,
221,76713,SC,South,2005,0.226,39477.0,0.22158823529411764,42069.82352941176,0.226,39477.0
241,76713,SC,South,2005,0.226,39477.0,0.22158823529411764,42069.82352941176,0.226,39477.0
686,81746,CO,Midwest,1986,,,,,,
687,81746,CO,Midwest,1986,,,,,,
688,81746,CO,Midwest,1986,,,,,,
582,71673,IL,Midwest,2002,0.153,44946.0,0.1295,42233.166666666664,0.153,44946.0
583,71673,IL,Midwest,2002,0.153,44946.0,0.1295,42233.166666666664,0.153,44946.0
584,71673,IL,Midwest,2002,0.153,44946.0,0.1295,42233.166666666664,0.153,44946.0
585,71673,IL,Midwest,2002,0.153,44946.0,0.1295,42233.166666666664,0.153,44946.0
586,71673,IL,Midwest,2002,0.153,44946.0,0.1295,42233.166666666664,0.153,44946.0
587,71673,IL,Midwest,2002,0.153,44946.0,0.1295,42233.166666666664,0.153,44946.0
253,80935,,,2018,,,,,,
280,80935,,,2018,,,,,,
281,80935,,,2018,,,,,,
282,80935,,,2018,,,,,,
283,80935,,,2018,,,,,,
284,80935,,,2018,,,,,,
285,80935,,,2018,,,,,,
976,80935,,,2018,,,,,,
977,80935,,,2018,,,,,,
978,80935,,,2018,,,,,,
258,80935,,,2018,,,,,,
260,80935,,,2018,,,,,,
979,80935,,,2018,,,,,,
980,80935,,,2018,,,,,,
755,79877,FL,South,1999,0.185,36309.0,0.1994705882352941,36826.0,0.185,36309.0
756,79877,FL,South,1999,0.185,36309.0,0.1994705882352941,36826.0,0.185,36309.0
757,79877,FL,South,1999,0.185,36309.0,0.1994705882352941,36826.0,0.185,36309.0
758,79877,FL,South,1999,0.185,36309.0,0.1994705882352941,36826.0,0.185,36309.0
760,79877,FL,South,1999,0.185,36309.0,0.1994705882352941,36826.0,0.185,36309.0
761,79877,FL,South,1999,0.185,36309.0,0.1994705882352941,36826.0,0.185,36309.0
762,79877,FL,South,1999,0.185,36309.0,0.1994705882352941,36826.0,0.185,36309.0
763,79877,FL,South,1999,0.185,36309.0,0.1994705882352941,36826.0,0.185,36309.0
835,23961,,West,1999,,,0.16099999999999998,40877.53846153846,0.16099999999999998,40877.53846153846
836,23961,,West,1999,,,0.16099999999999998,40877.53846153846,0.16099999999999998,40877.53846153846
837,23961,,West,1999,,,0.16099999999999998,40877.53846153846,0.16099999999999998,40877.53846153846
838,23961,,West,1999,,,0.16099999999999998,40877.53846153846,0.16099999999999998,40877.53846153846
839,23961,,West,1999,,,0.16099999999999998,40877.53846153846,0.16099999999999998,40877.53846153846
840,23961,,West,1999,,,0.16099999999999998,40877.53846153846,0.16099999999999998,40877.53846153846
663,78761,,,1999,,,,,,
664,78761,,,1999,,,,,,
954,65033,CA,West,1999,0.2019999999999999,43924.0,0.16099999999999998,40877.53846153846,0.2019999999999999,43924.0
955,65033,CA,West,1999,0.2019999999999999,43924.0,0.16099999999999998,40877.53846153846,0.2019999999999999,43924.0
660,65033,CA,West,1999,0.2019999999999999,43924.0,0.16099999999999998,40877.53846153846,0.2019999999999999,43924.0
661,65033,CA,West,1999,0.2019999999999999,43924.0,0.16099999999999998,40877.53846153846,0.2019999999999999,43924.0
609,78760,TX,South,1993,0.286,28803.0,0.2566470588235294,28601.882352941175,0.286,28803.0
624,78760,TX,South,1993,0.286,28803.0,0.2566470588235294,28601.882352941175,0.286,28803.0
625,78760,TX,South,1993,0.286,28803.0,0.2566470588235294,28601.882352941175,0.286,28803.0
626,78760,TX,South,1993,0.286,28803.0,0.2566470588235294,28601.882352941175,0.286,28803.0
610,21395,WA,West,1985,,,,,,
611,21395,WA,West,1985,,,,,,
612,21395,WA,West,1985,,,,,,
613,21395,WA,West,1985,,,,,,
614,21395,WA,West,1985,,,,,,
615,21395,WA,West,1985,,,,,,
607,76991,WA,West,2004,0.158,48438.0,0.16046153846153846,45412.46153846154,0.158,48438.0
608,76991,WA,West,2004,0.158,48438.0,0.16046153846153846,45412.46153846154,0.158,48438.0
601,44803,CA,Northeast,2004,0.187,49894.0,0.13588888888888886,49213.11111111111,0.187,49894.0
602,44803,CA,Northeast,2004,0.187,49894.0,0.13588888888888886,49213.11111111111,0.187,49894.0
603,44803,CA,Northeast,2004,0.187,49894.0,0.13588888888888886,49213.11111111111,0.187,49894.0
604,44803,CA,Northeast,2004,0.187,49894.0,0.13588888888888886,49213.11111111111,0.187,49894.0
605,44803,CA,Northeast,2004,0.187,49894.0,0.13588888888888886,49213.11111111111,0.187,49894.0
599,44803,CA,Northeast,2004,0.187,49894.0,0.13588888888888886,49213.11111111111,0.187,49894.0
493,65056,TX,South,2006,0.238,44943.0,0.21705882352941175,44153.529411764706,0.238,44943.0
